周红莉	22	74.9	96.9
周俊瑛	72	83.1	155.1
周奕蓉	22.5	83.8	106.3
周怡可	62	71.3	133.3
周吉月	23	73.7	96.7
周佩琴	21	76.7	97.7
周雁卉	23	77.5	100.5
周燕玮	91	78.1	169.1
周莹莹	23	72.1	95.1
周米雪	23	78.1	101.1
周慧艳	63	77.6	140.6
周云泽	23	79.2	102.2
周驰丽	60	79.8	139.8
周贝莉	24	69.6	93.6
周贝丽	21.5	74.0	95.5
周施娜	80	75.0	155.0
周慕思	60	84.1	144.1
周宝芸	25	69.5	94.5
周静雪	63	84.7	147.7
周慧瑶	23	72.1	95.1
周嫣仪	63	77.5	140.5
周慕松	20	79.4	99.4
周曼瑶	20.5	65.9	86.4
周飞槐	22	83.1	105.1
周悠馨	95	75.0	170.0
周静雅	63	75.1	138.1
周勤英	20	86.9	106.9
周曼衍	23	64.2	87.2
周鹭婷	60.5	87.2	147.7
周唱晓	78	76.5	154.5
周利霞	21	91.1	112.1
周易芙	24	73.7	97.7
周仁洁	63	64.3	127.3
周叶帆	60	70.5	130.5
周瑞彩	92.5	79.3	171.8
周永红	20	75.0	95.0
周叶芳	60.5	75.7	136.2
周嫒娟	60.5	73.8	134.3
周采春	76.5	90.3	166.8
周晗琴	20	81.4	101.4
周笑蕾	65	84.8	149.8
周韵蓉	62.5	79.9	142.4
周国强	20	69.5	89.5
周悦鸣	60.5	73.8	134.3
周鲢梅	20	79.0	99.0
周彦慧	22	87.1	109.1
周冷露	24	85.2	109.2
周之凝	23	64.3	87.3
周叶丰	70	79.4	149.4
周書冬	22.5	93.9	116.4
周丽思	80	71.8	151.8
周语梦	23	69.7	92.7
周芹英	22	77.7	99.7
周富英	20	77.4	97.4
周婃茵	22	74.4	96.4
周婧菡	20.5	73.8	94.3
周巧玉	23	81.5	104.5
周姝蓉	62.5	83.8	146.3
周叶飞	60	84.1	144.1
周雯琴	20.5	73.3	93.8
周泉秀	62.5	92.3	154.8
周桂红	25	76.3	101.3
周雨楓	24	89.8	113.8
周宛旋	99	75.6	174.6
周思敏	65	68.6	133.6
周清馨	60	72.2	132.2
周代彤	60	84.4	144.4
周倩姿	97	76.3	173.3
周依风	64	86.6	150.6
周倩孜	97	88.4	185.4
周语芙	20	85.8	105.8
周玲竹	22.5	94.1	116.6
周玲娇	22.5	85.8	108.3
周柔婉	100	68.6	168.6
周羿文	22	80.8	102.8
周寻雁	20	81.9	101.9
周思萌	62	83.1	145.1
周曦曼玉	2.5	71.5	74.0
周锦芸	60.5	73.8	134.3
周卷玉	21	84.7	105.7
周思美	65	72.8	137.8
周雪婷	20	77.9	97.9
周润花	20.5	73.8	94.3
周雪婵	60.5	65.9	126.4
周雪婧	20	69.5	89.5
周芯莹	22.5	85.8	108.3
周依凡	61	78.0	139.0
周新露	60	81.6	141.6
周思梅	65	68.6	133.6
周璐芸	24	84.7	108.7
周平冬	23	81.5	104.5
周惠琳	20.5	73.3	93.8
周夢松	25	73.8	98.8
周佩芳	24	73.7	97.7
周寻雪	20	77.4	97.4
周凌珊	80	70.8	150.8
周惠玲	20	69.9	89.9
周栅琼	25	82.5	107.5
周棋子	20.5	75.7	96.2
周美洁	22.5	83.8	106.3
周沫沫	25	72.8	97.8
周忆曼	64	74.3	138.3
周怡晨	100	68.6	168.6
周孟琳	21	76.7	97.7
周莉湘	20.5	72.9	93.4
周怡臣	97.5	86.3	183.8
周婉仪	60.5	65.9	126.4
周玥全	72.5	86.3	158.8
周羽莹	60	69.1	129.1
周海亦	63	77.5	140.5
周仪娜	20.5	75.7	96.2
周滢滢	25	73.6	98.6
周玮琪	63	79.2	142.2
周华楚	23	79.2	102.2
周山梅	60	77.8	137.8
周梁文	20.5	76.2	96.7
周凝珊	60.5	73.8	134.3
周鑫睻	20	93.8	113.8
周玥儒	97.5	83.8	181.3
周家馨	65	79.7	144.7
周奥维	91	81.2	172.2
周訪凝	22.5	93.3	115.8
周厚芳	25	75.0	100.0
周笑容	100	70.8	170.8
周凡雪	20	77.8	97.8
周莹玉	23	62.1	85.1
周赢美	25	73.5	98.5
周丹旋	75.5	83.2	158.7
周璇娟	25	80.1	105.1
周薏冉	22	83.5	105.5
周海蒂	20.5	65.9	86.4
周晴丽	60	75.5	135.5
周丹洁	23	64.3	87.3
周钰媛	75.5	81.3	156.8
周钰婷	75.5	81.3	156.8
周芷珍	25	70.8	95.8
周博敏	20	77.4	97.4
周凡阳	63	70.9	133.9
周洙蘅	22	79.4	101.4
周莹影	63	72.1	135.1
周乐英	20.5	67.4	87.9
周午瑶	63	70.5	133.5
周忻乐	21	87.1	108.1
周凡雁	20.5	90.1	110.6
周秋洁	62.5	83.8	146.3
周莎莉	20.5	72.9	93.4
周照红	20	76.5	96.5
周莎丽	20	79.8	99.8
周安彤	70	67.1	137.1
周幸怡	64	86.6	150.6
周芮欣	25	74.6	99.6
周淑萍	20.5	65.9	86.4
周舒兰	60.5	73.3	133.8
周依然	99	70.1	169.1
周依冉	71	84.7	155.7
周靓琼	60.5	74.2	134.7
周琴子	20.5	89.2	109.7
周若溪	20.5	73.8	94.3
周宇婧	63	78.1	141.1
周诗桃	60	83.3	143.3
周盈怡	65	72.8	137.8
周廷玉	21	74.0	95.0
周甜甜	60	69.5	129.5
周甜恬	60	70.9	130.9
周君玉	21	74.0	95.0
周暄美	60	76.5	136.5
周秀如	93	84.7	177.7
周丹蝶	63	70.5	133.5
周媛菡	20.5	65.9	86.4
周乐双	75	79.4	154.4
周瑜璟	20	70.2	90.2
周傲蕾	60	79.8	139.8
周立文	23	80.3	103.3
周悦晖	60	81.4	141.4
周初易	76.5	84.4	160.9
周季正	61	84.7	145.7
周友之	73	84.8	157.8
周泽瑛	61	80.8	141.8
周宇婷	73	65.1	138.1
周宇媛	73	65.1	138.1
周霏霏	20	78.7	98.7
周童凡	60.5	75.7	136.2
周欣可	21	84.7	105.7
周庄丽	75	79.8	154.8
周湛颖	23	78.8	101.8
周绮菱	23	69.7	92.7
周湛英	20	86.9	106.9
周思娴	97	87.1	184.1
周孤珍	24	73.7	97.7
周流惠	22	77.2	99.2
周思婧	65	68.6	133.6
周席颖	62.5	77.7	140.2
周秀芬	64	87.1	151.1
周君霏	21	86.9	107.9
周祥文	60.5	76.2	136.7
周宝怡	75	73.5	148.5
周哲菲	22	88.9	110.9
周秀芳	64	87.1	151.1
周思婷	77	76.4	153.4
周思媛	77	76.4	153.4
周湛雨	20	77.6	97.6
周红文	22	80.8	102.8
周锴悦	96	74.3	170.3
周采悦	79	73.3	152.3
周憐香	25	81.1	106.1
周思嫒	97.5	83.8	181.3
周露青	65	65.9	130.9
周平珍	20.5	84.5	105.0
周爰爰	93	72.8	165.8
周会玲	20	83.3	103.3
周怀慕	22.5	74.1	96.6
周憐夏	25	83.1	108.1
周琲瓃	20	81.0	101.0
周圣洁	63	78.8	141.8
周如曼	63	78.1	141.1
周惠娅	60	77.4	137.4
周冰倩	60.5	82.6	143.1
周怡溢	62	83.1	145.1
周怡银	97	83.1	180.1
周雨雪	24	75.6	99.6
周寒蕾	20	75.5	95.5
周靖蝶	78	71.2	149.2
周怡仪	62	87.1	149.1
周姝玉	62	71.3	133.3
周伍怡	88.5	76.0	164.5
周绣娜	79	62.3	141.3
周宝芳	25	69.5	94.5
周忠芬	24	73.7	97.7
周柏花	25	75.0	100.0
周亦竹	60	66.0	126.0
周业媛	20.5	81.3	101.8
周婧琪	20	81.4	101.4
周映冬	62	71.3	133.3
周灵松	20	85.2	105.2
周思悦	97	68.6	165.6
周雨燕	61	90.9	151.9
周婧玟	20	72.2	92.2
周惠媛	20	81.9	101.9
周易巧	21	84.7	105.7
周栅怡	65	72.8	137.8
周玉兰	23	75.6	98.6
周甘雨	20	84.4	104.4
周娜秀	80	88.4	168.4
周天慧	23	70.5	93.5
周芮雅	22	77.2	99.2
周睿蔼	60.5	75.9	136.4
周傲柏	60	76.5	136.5
周籽洁	22.5	83.8	106.3
周千楓	20	94.1	114.1
周兰芳	20	89.1	109.1
周和悌	24	75.6	99.6
周胱丽	20	75.5	95.5
周知燕	71	90.9	161.9
周宛灵	71	79.4	150.4
周雪梅	20	69.5	89.5
周書安	22.5	81.6	104.1
周碧柔	60	81.3	141.3
周语林	20	75.1	95.1
周碧蓉	23	72.7	95.7
周眉萱	22	87.1	109.1
周恨玉	22.5	88.1	110.6
周冰海	23	78.1	101.1
周巧蓓	20	76.8	96.8
周语柳	20	81.3	101.3
周語波	25	81.1	106.1
周傲安	91	70.4	161.4
周晓萍	23	78.1	101.1
周含桃	24	87.1	111.1
周诗珂	60	83.3	143.3
周香丽	25	75.3	100.3
周春瑤	25	80.6	105.6
周诗琪	60.5	72.9	133.4
周丹香	20	80.5	100.5
周钰梅	60	86.9	146.9
周虹玉	22	71.3	93.3
周婷美	20	70.4	90.4
周含天	21	78.5	99.5
周雍恬	70	83.3	153.3
周紫安	98	77.5	175.5
周志颖	21	86.9	107.9
周雅易	23	64.3	87.3
周雅逸	63	76.7	139.7
周妙琴	24	69.6	93.6
周丝祺	60.5	73.3	133.8
周丹溪	23	68.7	91.7
周怀亦	62.5	66.6	129.1
周金玲	79	73.7	152.7
周丁兰	20.5	73.8	94.3
周琇云	60	81.9	141.9
周芷冬	22.5	88.1	110.6
周艺婷	20	77.9	97.9
周虹影	62	87.1	149.1
周金琳	61	76.7	137.7
周妙晴	24	76.1	100.1
周茹薇	20	75.5	95.5
周虹英	25	68.6	93.6
周妙琼	24	85.2	109.2
周轩秀	100	88.4	188.4
周妙海	24	73.3	97.3
周灵慧	23	86.5	109.5
周婉秀	98	64.1	162.1
周璠瑜	61	80.8	141.8
周灵卉	23	85.3	108.3
周冷之	21	78.5	99.5
周海旋	60	69.5	129.5
周婷允	70.5	82.2	152.7
周山柳	60	80.9	140.9
周莉威	60	76.5	136.5
周山灵	73	87.5	160.5
周笑莹	62.5	85.8	148.3
周岚琳	60.5	73.3	133.8
周山菱	63	88.5	151.5
周美晨	65	68.6	133.6
周友雙	20	74.2	94.2
周白卉	23	81.5	104.5
周术燕	63	76.5	139.5
周梓琼	20	75.0	95.0
周晨露	60	75.0	135.0
周裴洋	20	85.8	105.8
周灵槐	23	79.4	102.4
周莉彤	20	77.6	97.6
周莉桐	20	83.3	103.3
周娴淑	63	79.1	142.1
周幼仪	63	68.7	131.7
周淇霞	23	79.2	102.2
周孤嵐	24	89.8	113.8
周悠奕	63	64.2	127.2
周珂毅	22.5	85.8	108.3
周云逸	63	76.7	139.7
周慕山	63	66.1	129.1
周君君	21	75.4	96.4
周千兰	60.5	79.8	140.3
周祥英	60	69.5	129.5
周燕宁	73	78.1	151.1
周翠竹	63	62.9	125.9
周芳馥	25	77.1	102.1
周冷松	21.5	81.9	103.4
周萦怀	20.5	77.8	98.3
周锦霞	60	85.9	145.9
周静玉	60	76.4	136.4
周燕妮	70	90.2	160.2
周言心	61	78.5	139.5
周瑾琳	23	82.2	105.2
周希萍	21	77.2	98.2
周靖雲	20	81.0	101.0
周友容	88	71.7	159.7
周寄波	23	64.2	87.2
周夏月	22	73.3	95.3
周利珺	24	76.1	100.1
周琮琳	60.5	72.9	133.4
周若山	60	65.8	125.8
周珍怡	75	76.3	151.3
周思莲	62.5	76.1	138.6
周芳茹	22	77.2	99.2
周悦淇	60	77.9	137.9
周恨菡	22	88.9	110.9
周志霞	21	91.1	112.1
周学娟	20.5	73.8	94.3
周友蕊	60	76.5	136.5
周芳润	22.5	77.7	100.2
周雪冰	23	77.5	100.5
周程敏	20	77.4	97.4
周腊梅	20	73.6	93.6
周林帆	21	75.4	96.4
周欣芳	24	73.7	97.7
周思琳	62	74.9	136.9
周九文	20.5	70.4	90.9
周奕玉	22	71.3	93.3
周新蕾	60	79.8	139.8
周思菱	62	83.1	145.1
周梦香	20	81.3	101.3
周新丽	75	79.8	154.8
周琴雪	20	86.9	106.9
周弱萍	62	88.9	150.9
周新莉	60.5	72.9	133.4
周新利	78	64.4	142.4
周星文	62	80.8	142.8
周娜春	80	76.3	156.3
周芯瑶	22.5	85.8	108.3
周琼岚	62	69.2	131.2
周润洁	20	78.7	98.7
周凌松	25	77.1	102.1
周知歆	76	76.7	152.7
周香莲	22.5	76.1	98.6
周妍元	21	78.5	99.5
周书兰	62	84.2	146.2
周容红	65	76.3	141.3
周亦璇	70.5	73.6	144.1
周茹龄	20	72.2	92.2
周爾寒	22	74.4	96.4
周苓娜	20	70.9	90.9
周夜南	74	86.6	160.6
周彩静	95	76.5	171.5
周智英	20	77.4	97.4
周骁萌	60.5	73.1	133.6
周元风	20	80.5	100.5
周茹玲	20	69.9	89.9
周平安	60	78.2	138.2
周爾荷	22	81.3	103.3
周玲辉	22.5	85.8	108.3
周玲慧	22.5	85.8	108.3
周琳珺	20.5	81.3	101.8
周語南	25	81.1	106.1
周沛玲	24	73.7	97.7
周倩宸	97	70.8	167.8
周惠美	20	70.4	90.4
周心妍	60	79.2	139.2
周倡婷	77	77.2	154.2
周久颖	23	76.8	99.8
周银花	60	85.8	145.8
周迎燕	91	76.5	167.5
周倩倩	97	70.8	167.8
周凌丝	77	77.2	154.2
周惜曼	60	77.4	137.4
周瑶淼	23	79.1	102.1
周凌霜	25	87.6	112.6
周书蕾	65	84.8	149.8
周昭懿	72	80.4	152.4
周冰煙	20.5	70.8	91.3
周亦云	63	65.1	128.1
周卓君	21.5	84.7	106.2
周溪澈	23	72.7	95.7
周璐嫣	71	80.8	151.8
周雨莹	21	87.1	108.1
周天怡	70	80.5	150.5
周天骄	20.5	72.4	92.9
周怡田	72	71.3	143.3
周珉瑶	23	77.5	100.5
周燕辞	98	82.2	180.2
周睿思	92	81.3	173.3
周晴画	70	81.9	151.9
周婧春	63	64.2	127.2
周天洁	23	64.3	87.3
周梦凡	23	80.1	103.1
周煜梅	20	86.9	106.9
周知慧	21	87.1	108.1
周鑫燕	98	85.3	183.3
周劲蓉	22.5	83.8	106.3
周宜嘉	21	76.2	97.2
周慕瑤	20.5	78.1	98.6
周桄丽	25	84.8	109.8
周芮优	75	87.6	162.6
周乐瑶	63	72.1	135.1
周晴文	20.5	82.2	102.7
周淑穆	63	66.5	129.5
周丹亦	73	77.4	150.4
周瑜萍	63	69.7	132.7
周秋华	62	83.1	145.1
周宸文	62	73.3	135.3
周白薇	20	90.6	110.6
周紫雯	60	77.9	137.9
周莲儿	61.5	80.4	141.9
周憐海	22	78.3	100.3
周莹瑶	23	72.1	95.1
周青翠	93	76.2	169.2
周凡宇	63	82.5	145.5
周鸿茹	24	83.1	107.1
周嫣娇	63	77.5	140.5
周迎夢	20	72.2	92.2
周代芙	20.5	84.5	105.0
周素昕	80	74.6	154.6
周正平	63	81.5	144.5
周惜寒	60	81.9	141.9
周智颖	23	66.5	89.5
周莹雪	20.5	67.4	87.9
周莹旬	60	70.5	130.5
周将文	20.5	76.2	96.7
周中丽	60	82.8	142.8
周琪艳	63	85.7	148.7
周安双	95	82.6	177.6
周丝柳	60	70.4	130.4
周介颖	23	64.3	87.3
周筠竹	23	70.4	93.4
周验娟	20	89.1	109.1
周诗涵	60.5	81.3	141.8
周恩婷	72	77.2	149.2
周彤蕊	21.5	74.0	95.5
周婧铢	60.5	73.8	134.3
周睿敏	60.5	79.3	139.8
周明娟	24	73.7	97.7
周忆安	89	85.5	174.5
周育萍	62	88.9	150.9
周婷琳	20.5	73.3	93.8
周淑兰	20.5	73.3	93.8
周寅宸	95	70.9	165.9
周绮梅	20.5	79.3	99.8
周叶婷	73	79.1	152.1
周虹燕	62.5	83.8	146.3
周奚瑶	22.5	85.8	108.3
周瑛琭	73	79.2	152.2
周绮美	20	81.3	101.3
周绮梦	23	69.7	92.7
周娴雅	63	79.1	142.1
周忆柏	61.5	72.5	134.0
周元枫	23	81.6	104.6
周憐白	22.5	93.9	116.4
周曉松	25	73.8	98.8
周应心	96	75.7	171.7
周玟心	22	75.0	97.0
周茹兰	20.5	73.3	93.8
周雅旋	60	77.4	137.4
周玄雅	23	86.5	109.5
周雅秀	63	70.6	133.6
周佳卓	21.5	90.4	111.9
周妙菱	21	77.2	98.2
周翠霜	60	81.6	141.6
周奕慈	62	83.1	145.1
周庚媛	79	70.1	149.1
周翠丝	92.5	71.9	164.4
周醉蓝	20.5	74.2	94.7
周邹芬	64	84.7	148.7
周旭倩	60.5	82.6	143.1
周艳芳	60	83.9	143.9
周半梦	23	74.7	97.7
周觅云	20	77.9	97.9
周玉芳	20.5	84.5	105.0
周佳莉	21	76.7	97.7
周佳丽	24	85.7	109.7
周纯雪	62	77.7	139.7
周云溪	20.5	65.9	86.4
周曼柔	63	64.2	127.2
周梦怡	60	81.3	141.3
周玉芬	20.5	84.5	105.0
周会美	20	76.5	96.5
周芬馥	25	77.1	102.1
周弋潇	20	88.8	108.8
周翠松	60	78.3	138.3
周新妍	63	64.4	127.4
周曼容	60	70.9	130.9
周怡慧	62	87.1	149.1
周醉蕾	20	74.2	94.2
周予文	63	84.8	147.8
周悦僳	92.5	73.8	166.3
周华丽	20	80.6	100.6
周程蕙	23	74.1	97.1
周燕平	60	76.4	136.4
周燕萍	63	78.1	141.1
周帮琼	24	88.3	112.3
周覓柏	25	81.1	106.1
周源源	23	69.7	92.7
周清茹	20	81.9	101.9
周蔓蔓	21	79.7	100.7
周华乐	23	77.5	100.5
周稼祥	60.5	67.4	127.9
周佳琳	21	76.7	97.7
周霁芸	20	75.5	95.5
周逸丽	70	74.2	144.2
周幼旋	95.5	90.1	185.6
周云心	60.5	82.2	142.7
周丽霞	22.5	77.6	100.1
周密如	63	77.5	140.5
周芝会	22	84.4	106.4
周燕齐	98	78.1	176.1
周永玲	20.5	84.5	105.0
周慕贤	23	72.1	95.1
周覓安	22.5	81.6	104.1
周寄楓	20	72.2	92.2
周赞悦	97	75.1	172.1
周希慕	21	76.2	97.2
周水蓝	20	86.3	106.3
周淇琳	20.5	73.3	93.8
周唱明	63	70.3	133.3
周月滢	20	82.8	102.8
周永君	20	73.9	93.9
周雪柳	23	64.2	87.2
周丽红	25	71.8	96.8
周冷薇	21.5	74.0	95.5
周痴旋	80	75.1	155.1
周贤琴	23	68.6	91.6
周树琴	23	82.2	105.2
周傲儿	95	77.6	172.6
周书红	65	76.3	141.3
周雪琳	20	81.4	101.4
周暮雨	20	80.2	100.2
周雪莲	23	66.7	89.7
周语芹	20	85.8	105.8
周语琴	23	79.2	102.2
周杏凌	24	87.1	111.1
周洲裴	22	88.9	110.9
周和妍	21.5	84.7	106.2
周丽涵	22	78.0	100.0
周伶婧	24	73.3	97.3
周傲冬	73	68.5	141.5
周書琴	22	81.3	103.3
周叶慧	63	72.1	135.1
周代云	23	86.5	109.5
周樂海	22	78.3	100.3
周冰岚	63	65.1	128.1
周宗文	61	74.2	135.2
周芃燕	62.5	83.8	146.3
周芸静	62.5	77.7	140.2
周津童	62	77.2	139.2
周天巧	23	76.0	99.0
周煜婷	60.5	81.3	141.8
周元蝶	23	70.5	93.5
周千儿	92	85.3	177.3
周皓洁	23	66.5	89.5
周冬花	20.5	84.5	105.0
周夢芹	25	83.1	108.1
周浚妍	23	64.1	87.1
周元丹	23	84.8	107.8
周惜蕾	60	75.5	135.5
周語柔	25	81.1	106.1
周平波	20	75.0	95.0
周語蕊	25	73.8	98.8
周美滢	25	75.3	100.3
周沛芹	24	73.7	97.7
周語容	25	83.1	108.1
周鸾瑶	62.5	85.4	147.9
周连英	20.5	79.3	99.8
周向卉	20	70.2	90.2
周冬亦	70	78.2	148.2
周邵美	60	70.4	130.4
周紫颖	63	76.5	139.5
周梓琳	20	81.4	101.4
周采宣	76.5	90.3	166.8
周金婷	79	70.1	149.1
周金媛	79	70.1	149.1
周梓菱	20.5	73.8	94.3
周灵珊	75	83.9	158.9
周惜楓	20	67.9	87.9
周梓涵	20	77.9	97.9
周梓寒	20	77.9	97.9
周山秋	95	80.9	175.9
周盼柳	25	72.8	97.8
周冬易	60	84.4	144.4
周涵柏	20	70.4	90.4
周詩文	22	75.0	97.0
周宣艳	97	82.3	179.3
周苇江	20	69.5	89.5
周紫玉	60.5	82.0	142.5
周冬夢	20.5	91.1	111.6
周幼天	73	80.3	153.3
周海薇	23	74.1	97.1
周琳菁	23	81.2	104.2
周秋月	62	80.8	142.8
周彩霞	63	66.7	129.7
周月华	23	68.7	91.7
周诗荻	60.5	72.9	133.4
周素欣	65	74.6	139.6
周冰蘭	20.5	70.8	91.3
周诗蕾	60	79.8	139.8
周中苇	23	70.5	93.5
周笑天	77	73.3	150.3
周端丽	60	80.6	140.6
周建英	25	68.6	93.6
周鸿文	21	75.7	96.7
周竹萱	20	69.1	89.1
周明莹	21	87.1	108.1
周才英	60.5	83.2	143.7
周明英	24	75.6	99.6
周建颖	22.5	83.8	106.3
周易白	21	84.7	105.7
周林楠	21	76.7	97.7
周将冉	60.5	82.0	142.5
周忻慕	21	87.1	108.1
周春芳	65	75.0	140.0
周涌萍	23	81.2	104.2
周访蕊	23	78.7	101.7
周瑜莉	63	79.2	142.2
周路欣	20	77.6	97.6
周明玉	21	84.7	105.7
周筠心	63	82.1	145.1
周恬萍	22	88.9	110.9
周子璇	20	82.9	102.9
周春芬	65	75.0	140.0
周兰蕙	20	86.8	106.8
周盼芙	25	75.0	100.0
周诗兰	60.5	78.4	138.9
周春枫	62	74.9	136.9
周海婵	60.5	65.9	126.4
周芷烟	22	84.4	106.4
周寄春	63	64.2	127.2
周悦娴	95.5	65.9	161.4
周依天	71	74.2	145.2
周九冉	23	80.5	103.5
周悦婕	60	69.5	129.5
周梦山	63	80.1	143.1
周宛芙	64	73.7	137.7
周在颖	60	67.9	127.9
周夜萍	61	76.2	137.2
周依槐	61	76.2	137.2
周向雪　	3	78.1	81.1
周琴英	20	86.9	106.9
周一倩	95	73.7	168.7
周瑛子	63	80.1	143.1
周新文	63	82.1	145.1
周寄翠	60.5	73.8	134.3
周王文	63	84.8	147.8
周琴颖	23	78.8	101.8
周瑚瑛	63	69.7	132.7
周依卉	61	84.7	145.7
周悦婷	75	77.9	152.9
周悦媛	75	77.9	152.9
周若松	23	78.7	101.7
周秋靈	25	80.6	105.6
周珂晨	62	77.7	139.7
周欣玉	21	84.7	105.7
周钟丽	80	74.5	154.5
周季雅	24	70.1	94.1
周傲南	70	76.5	146.5
周思香	65	72.8	137.8
周斯斯	92	81.9	173.9
周翠丹	78	67.2	145.2
周曼萍	20.5	73.8	94.3
周飛之	22	75.0	97.0
周生玲	75.5	84.5	160.0
周翠彤	75	75.1	150.1
周馨蕊	65	67.6	132.6
周以松	60	86.6	146.6
周兴玉	23	62.1	85.1
周优美	61.5	72.5	134.0
周灿灿	61	79.7	140.7
周映波	25	72.8	97.8
周燕纯	95.5	73.8	169.3
周淇淇	20	81.9	101.9
周馨蓉	62.5	71.5	134.0
周馨荣	62	67.7	129.7
周菏丽	20	80.6	100.6
周平雪	20.5	90.1	110.6
周紫琳	60	81.4	141.4
周吉超	63	65.1	128.1
周柔绚	94	76.4	170.4
周醉曼	20.5	67.4	87.9
周喜悦	60	77.4	137.4
周思怡	100	72.8	172.8
周英媛	20	77.9	97.9
周慕亦	60	70.5	130.5
周佩琳	21	76.7	97.7
周稻泽	20	72.8	92.8
周慧婕	20.5	67.4	87.9
周宛筠	61	76.7	137.7
周憐梅	22	78.3	100.3
周靈之	22	75.0	97.0
周思枫	62	74.9	136.9
周怡西	97.5	86.3	183.8
周肃涵	60.5	81.3	141.8
周骊艳	72	86.8	158.8
周玉娜	20.5	84.5	105.0
周树芳	20.5	73.8	94.3
周新儿	92	77.6	169.6
周月杉	20	79.2	99.2
周冰真	60.5	82.6	143.1
周雨珍	24	73.7	97.7
周颐和	60	80.2	140.2
周耀玲	65	69.5	134.5
周半兒	20.5	91.1	111.6
周骊燕	72.5	89.4	161.9
周鑫玉	63	85.3	148.3
周寒凝	23	66.5	89.5
周以藍	20.5	91.1	111.6
周怡文	62	80.8	142.8
周瑶文	23	68.2	91.2
周可然	63	86.5	149.5
周柔蔓	62.5	76.1	138.6
周新冬	78	68.5	146.5
周怡伟	93	68.6	161.6
周野云	60	77.9	137.9
周訪容	25	83.1	108.1
周思凡	62	72.9	134.9
周怡微	62	74.9	136.9
周栅婷	22	76.4	98.4
周訪蕊	25	73.8	98.8
周多莉	23	66.2	89.2
周骊雪	25	85.6	110.6
周鑫莹	63	86.5	149.5
周淳莹	23	76.7	99.7
周婧恩	60	70.9	130.9
周梅馥	23	78.7	101.7
周從霜	25	87.7	112.7
周宗冉	76	84.7	160.7
周秋蝶	77	87.1	164.1
周凌柏	25	76.3	101.3
周芷莹	22.5	85.8	108.3
周耘秀	65	88.4	153.4
周巧倩	60.5	84.5	145.0
周丽文	22	79.6	101.6
周音景	62	76.4	138.4
周祝丽	65	84.8	149.8
周初卉	61	74.0	135.0
周靖易	75	77.6	152.6
周实勇	95	81.3	176.3
周东莹	21	87.1	108.1
周三姗	92	85.3	177.3
周霜儿	61.5	80.4	141.9
周丽格	25	80.1	105.1
周东英	24	75.6	99.6
周書柳	25	81.1	106.1
周靖筠	60.5	72.9	133.4
周倡琳	62	84.4	146.4
周亚红	64	86.6	150.6
周三婷	75.5	90.1	165.6
周梅英	20	69.5	89.5
周伯红	21.5	90.3	111.8
周沛嵐	24	89.8	113.8
周語凡	22	88.0	110.0
周郁茹	20.5	81.3	101.8
周惜萱	63	76.7	139.7
周幻薇	20	82.8	102.8
周如凡	63	71.9	134.9
周香凝	22.5	83.8	106.3
周彩云	60	77.9	137.9
周竹韵	60.5	73.6	134.1
周常红	63	64.2	127.2
周芸熙	22	84.4	106.4
周爾萱	22.5	87.5	110.0
周正倩	92.5	84.5	177.0
周郁洁	23	78.8	101.8
周嘉禾	23	68.9	91.9
周戴芬	24	62.3	86.3
周念之	61	74.2	135.2
周美美	25	72.8	97.8
周晴岚	70	81.9	151.9
周雅致	20	70.4	90.4
周飞阳	62.5	76.1	138.6
周芷波	25	76.3	101.3
周玮文	63	67.2	130.2
周妙梦	21	77.2	98.2
周雅竹	23	64.1	87.1
周仪玉	23	62.1	85.1
周春嵐	25	80.6	105.6
周盼巧	22	71.3	93.3
周凡楓	20	94.1	114.1
周又夏	70	67.9	137.9
周雅辰	63	70.6	133.6
周安雁	63	65.1	128.1
周梓美	23	64.2	87.2
周盼琴	22	74.9	96.9
周向竹	20	66.0	86.0
周爱梅	60	86.9	146.9
周雅唱	60	77.4	137.4
周飞莲	22.5	76.1	98.6
周盼秋	65	72.8	137.8
周盼晴	22	76.4	98.4
周心慈	95	68.7	163.7
周安露	60.5	65.3	125.8
周鸿玉	21	74.5	95.5
周南山	72	72.9	144.9
周梓敏	20	69.5	89.5
周灵枫	23	91.7	114.7
周月桂	20	71.7	91.7
周子童	60.5	90.1	150.6
周呈祥	79	73.3	152.3
周恽婷	70.5	81.3	151.8
周仪文	23	68.2	91.2
周娉娟	25	70.8	95.8
周傲凡	60.5	89.2	149.7
周融晴	73	75.1	148.1
周灵凡	23	87.2	110.2
周颖宁	23	78.1	101.1
周艺倩	60	76.8	136.8
周莉莎	20.5	72.9	93.4
周默冉	20	76.4	96.4
周欣丽	24	85.7	109.7
周韦柔	100	72.8	172.8
周水绿	23	68.7	91.7
周杰霞	23	79.2	102.2
周愉心	95	82.1	177.1
周永琴	23	72.6	95.6
周怡淼	62	76.4	138.4
周问枫	60	81.4	141.4
周一娜	70	73.7	143.7
周暄和	60	77.6	137.6
周芝心	62	73.3	135.3
周春荣	62	83.1	145.1
周叮叮	63	81.5	144.5
周梦云	20.5	71.9	92.4
周惜海	60	77.4	137.4
周梦月	23	67.2	90.2
周艳蕊	60	85.2	145.2
周艳茹	60.5	84.8	145.3
周兴蔚	20	72.8	92.8
周千桃	60	87.5	147.5
周飛卉	22.5	93.9	116.4
周裕梅	60	86.9	146.9
